+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: MAL1                                       Wed Jun 10 22:11:26 2020|
|-----------------------------------------------------------------------------|
|          north: 8998072.01423559    east: 887355.39069059                   |
|REGION    south: 8072639.36201714    west: 432826.53844818                   |
|          res:       496.21053738    res:     496.21053738                   |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__mwi_go_v2 in MAL1)                             |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|5515| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.37|  0.00|
|5516| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5517| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.86|  0.00|
|5518| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5519| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5520| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5521| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5522| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5523| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5524| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5525| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.86|  0.00|
|5526| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5527| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5528| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5529| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5530| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     10.10|  0.00|
|5531| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5532| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5533| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5534| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5535| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5536| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5537| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.86|  0.00|
|5538| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5539| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5540| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5541| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5542| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.60|  0.00|
|5543| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.37|  0.00|
|5544| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5545| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5546| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5547| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5548| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5549| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.11|  0.00|
|5550| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5551| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5552| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5553| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5554| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5555| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5556| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.11|  0.00|
|5557| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5558| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5559| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5560| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5561| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5562| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5563| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5564| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.11|  0.00|
|5565| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5566| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5567| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5568| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5569| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.37|  0.00|
|5570| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5571| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5572| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5573| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5574| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5575| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5576| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5577| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5578| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5579| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5580| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5581| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5582| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5583| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5584| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5585| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5586| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5587| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5588| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5589| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5590| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5591| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5592| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5593| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5594| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5595| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5596| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.62|  0.00|
|5597| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5598| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5599| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5600| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5601| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.60|  0.00|
|5602| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5603| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5604| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5605| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5606| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5607| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5608| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.60|  0.00|
|5609| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5610| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5611| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5612| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5613| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5614| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5615| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5616| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5617| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5618| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5619| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5620| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5621| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5622| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5623| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5624| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5625| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5626| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5627| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5628| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5629| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5630| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5631| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5632| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5633| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5634| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5635| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5636| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5637| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5638| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5639| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5640| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5641| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5642| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5643| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5644| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5645| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5646| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5647| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      2.95|  0.00|
|5648| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5649| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5650| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5651| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5652| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5653| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5654| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5655| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5656| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5657| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5658| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5659| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5660| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5661| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5662| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5663| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5664| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5665| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5666| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5667| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5668| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5669| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5670| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.94|  0.00|
|5671| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5672| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5673| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5674| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5675| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5676| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5677| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5678| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5679| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.86|  0.00|
|5680| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5681| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5682| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5683| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.20|  0.00|
|5684| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5685| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5686| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5687| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5688| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5689| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5690| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5691| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5692| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.94|  0.00|
|5693| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5694| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.88|  0.00|
|5695| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5696| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5697| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5698| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5699| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5700| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5701| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5702| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5703| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5704| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5705| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5706| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5707| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5708| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5709| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5710| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5711| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5712| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5713| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5714| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5715| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5716| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5717| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5718| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5719| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5720| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5721| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5722| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.36|  0.00|
|5723| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5724| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5725| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5726| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5727| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5728| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5729| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.62|  0.00|
|5730| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5731| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5732| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.19|  0.00|
|5733| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5734| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.37|  0.00|
|5735| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5736| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5737| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5738| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.63|  0.00|
|5739| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.19|  0.00|
|5740| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5741| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5742| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5743| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5744| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5745| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5746| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5747| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5748| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5749| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.94|  0.00|
|5750| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5751| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.69|  0.00|
|5752| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5753| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5754| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.37|  0.00|
|5755| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5756| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5757| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5758| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5759| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.19|  0.00|
|5760| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5761| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5762| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.94|  0.00|
|5763| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5764| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5765| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5766| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5767| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5768| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5769| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5770| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5771| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5772| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5773| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5774| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5775| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.40|  0.00|
|5776| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5777| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.19|  0.00|
|5778| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5779| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5780| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5781| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5782| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5783| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5784| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5785| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5786| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5787| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5788| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5789| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5790| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5791| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5792| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5793| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5794| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.69|  0.00|
|5795| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5796| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5797| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.91|  0.00|
|5798| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5799| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5800| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.39|  0.00|
|5801| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5802| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5803| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5804| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.37|  0.00|
|5805| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.65|  0.00|
|5806| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5807| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.20|  0.00|
|5808| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5809| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.69|  0.00|
|5810| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5811| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5812| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5813| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5814| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5815| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5816| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      8.13|  0.00|
|5817| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5818| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5819| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.66|  0.00|
|5820| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.16|  0.00|
|5821| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.20|  0.00|
|5822| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.92|  0.00|
|5823| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.85|  0.00|
|5824| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      6.89|  0.00|
|5825| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5826| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.68|  0.00|
|5827| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      3.45|  0.00|
|5828| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
|5829| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      7.14|  0.00|
|5830| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.17|  0.00|
|5831| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      4.43|  0.00|
|5832| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      5.42|  0.00|
