+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: MAL1                                       Thu Apr 16 19:16:46 2020|
|-----------------------------------------------------------------------------|
|          north: 8998072.01423559    east: 887355.39069059                   |
|REGION    south: 8072639.36201714    west: 432826.53844818                   |
|          res:       496.21053738    res:     496.21053738                   |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__mwi_go in MAL1)                                |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
|4883| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     21.42|  0.01|
|4884| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|4885| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|4886| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.45|  0.00|
|4887| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.94|  0.00|
|4888| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4889| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|4890| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|4891| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|4892| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|4893| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4894| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     21.18|  0.01|
|4895| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|4896| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|4897| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|4898| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.19|  0.00|
|4899| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4900| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.45|  0.00|
|4901| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.22|  0.00|
|4902| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|4903| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|4904| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|4905| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4906| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|4907| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4908| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.97|  0.00|
|4909| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|4910| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4911| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4912| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|4913| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     21.18|  0.01|
|4914| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|4915| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4916| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.97|  0.00|
|4917| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.19|  0.00|
|4918| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.22|  0.00|
|4919| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4920| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|4921| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4922| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.00|  0.00|
|4923| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|4924| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.99|  0.00|
|4925| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4926| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|4927| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|4928| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|4929| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.21|  0.00|
|4930| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.68|  0.00|
|4931| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     22.65|  0.01|
|4932| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|4933| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4934| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4935| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|4936| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|4937| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|4938| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4939| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.19|  0.00|
|4940| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.68|  0.00|
|4941| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4942| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     21.18|  0.01|
|4943| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|4944| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.21|  0.00|
|4945| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     23.15|  0.01|
|4946| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|4947| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|4948| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.93|  0.00|
|4949| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4950| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.21|  0.00|
|4951| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.22|  0.00|
|4952| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|4953| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.19|  0.00|
|4954| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.21|  0.00|
|4955| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.24|  0.00|
|4956| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4957| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4958| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     22.16|  0.01|
|4959| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|4960| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.21|  0.00|
|4961| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4962| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.93|  0.00|
|4963| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     21.42|  0.01|
|4964| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.22|  0.00|
|4965| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.94|  0.00|
|4966| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4967| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|4968| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|4969| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.21|  0.00|
|4970| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|4971| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4972| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|4973| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|4974| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4975| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|4976| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4977| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     21.91|  0.01|
|4978| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4979| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4980| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.19|  0.00|
|4981| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.99|  0.00|
|4982| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|4983| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.21|  0.00|
|4984| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4985| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|4986| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.76|  0.00|
|4987| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.68|  0.00|
|4988| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|4989| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|4990| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|4991| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|4992| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|4993| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.94|  0.00|
|4994| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|4995| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|4996| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.97|  0.00|
|4997| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|4998| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|4999| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|5000| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.22|  0.00|
|5001| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|5002| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|5003| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.77|  0.00|
|5004| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     21.42|  0.01|
|5005| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.24|  0.00|
|5006| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|5007| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|5008| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5009| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|5010| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.00|  0.00|
|5011| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     20.44|  0.00|
|5012| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5013| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.27|  0.00|
|5014| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|5015| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.71|  0.00|
|5016| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.48|  0.00|
|5017| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     19.70|  0.00|
|5018| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.51|  0.00|
|5019| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.51|  0.00|
|5020| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|5021| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.27|  0.00|
|5022| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.96|  0.00|
|5023| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5024| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.00|  0.00|
|5025| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     18.47|  0.00|
|5026| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.00|  0.00|
|5027| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.76|  0.00|
|5028| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.97|  0.00|
|5029| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|5030| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|5031| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.24|  0.00|
|5032| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5033| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.76|  0.00|
|5034| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.99|  0.00|
|5035| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.53|  0.00|
|5036| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5037| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|5038| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5039| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|5040| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5041| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5042| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|5043| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.99|  0.00|
|5044| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5045| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5046| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|5047| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.57|  0.00|
|5048| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.00|  0.00|
|5049| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.51|  0.00|
|5050| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.76|  0.00|
|5051| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|5052| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5053| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|5054| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.77|  0.00|
|5055| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5056| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5057| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5058| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|5059| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.27|  0.00|
|5060| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5061| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5062| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5063| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5064| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|5065| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.00|  0.00|
|5066| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|5067| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5068| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.57|  0.00|
|5069| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5070| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.27|  0.00|
|5071| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5072| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5073| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5074| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.27|  0.00|
|5075| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5076| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.27|  0.00|
|5077| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5078| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5079| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5080| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.57|  0.00|
|5081| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5082| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     10.59|  0.00|
|5083| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|5084| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.76|  0.00|
|5085| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|5086| . . . . . . . . . . . . . . . . . . . . . . . . . . .|      9.60|  0.00|
|5087| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5088| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5089| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5090| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|5091| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     10.34|  0.00|
|5092| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5093| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5094| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.50|  0.00|
|5095| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.07|  0.00|
|5096| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.25|  0.00|
|5097| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5098| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5099| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5100| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5101| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5102| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5103| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.77|  0.00|
|5104| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|5105| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.53|  0.00|
|5106| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.07|  0.00|
|5107| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5108| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5109| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.57|  0.00|
|5110| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.77|  0.00|
|5111| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.76|  0.00|
|5112| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5113| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5114| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5115| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5116| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5117| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5118| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5119| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.57|  0.00|
|5120| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5121| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5122| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5123| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5124| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5125| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5126| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5127| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.77|  0.00|
|5128| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|5129| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5130| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5131| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5132| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5133| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5134| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     10.34|  0.00|
|5135| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.00|  0.00|
|5136| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.53|  0.00|
|5137| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5138| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|5139| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5140| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5141| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5142| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.02|  0.00|
|5143| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5144| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.07|  0.00|
|5145| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5146| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.57|  0.00|
|5147| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5148| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5149| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.99|  0.00|
|5150| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5151| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.27|  0.00|
|5152| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|5153| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5154| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5155| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.07|  0.00|
|5156| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5157| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5158| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5159| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.74|  0.00|
|5160| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5161| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5162| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.77|  0.00|
|5163| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5164| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5165| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5166| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     16.99|  0.00|
|5167| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5168| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.08|  0.00|
|5169| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5170| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.80|  0.00|
|5171| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5172| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5173| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|5174| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.33|  0.00|
|5175| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.54|  0.00|
|5176| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5177| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.77|  0.00|
|5178| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5179| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5180| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     15.76|  0.00|
|5181| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.08|  0.00|
|5182| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
|5183| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5184| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5185| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.28|  0.00|
|5186| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     10.83|  0.00|
|5187| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.31|  0.00|
|5188| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.82|  0.00|
|5189| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.53|  0.00|
|5190| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     12.56|  0.00|
|5191| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.08|  0.00|
|5192| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5193| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     17.73|  0.00|
|5194| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.05|  0.00|
|5195| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     10.59|  0.00|
|5196| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.53|  0.00|
|5197| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.30|  0.00|
|5198| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     11.57|  0.00|
|5199| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     13.79|  0.00|
|5200| . . . . . . . . . . . . . . . . . . . . . . . . . . .|     14.03|  0.00|
