+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: KEN2                                       Wed Jun 10 22:06:35 2020|
|-----------------------------------------------------------------------------|
|          north: 10674432.43287579    east:  977778.28195199                 |
|REGION    south:  9386262.60103682    west: -169427.68004663                 |
|          res:        499.87187887    res:      499.87187887                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__ken_go_v2_analysis in KEN2)                    |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|    #|description                                          |kilometers| cover|
|-----------------------------------------------------------------------------|
| 8529| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8533| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8535| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8538| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8541| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8544| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8548| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8550| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8553| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8556| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8559| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8563| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8565| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8568| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8571| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8574| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8578| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8580| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8583| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8586| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8589| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8593| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8595| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8598| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8601| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8604| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8608| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8610| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8613| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8616| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8619| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8623| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8625| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8628| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8631| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8634| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8638| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8640| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8643| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8646| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8649| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8653| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8655| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8658| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8661| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8664| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8668| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8670| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8673| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8676| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8679| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8683| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8685| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8688| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8691| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8694| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8698| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8700| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8703| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8706| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8709| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8713| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8715| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8718| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8721| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8724| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8728| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8730| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8733| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8736| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8739| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8743| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8745| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8748| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8751| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8754| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8758| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8760| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8763| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8766| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8769| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8773| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8775| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8778| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8781| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8784| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8788| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8790| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8793| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8796| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8799| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8803| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8805| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8808| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8811| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8814| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8818| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8820| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8823| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8826| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8829| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8833| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8835| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8838| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8841| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8844| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8848| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8850| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8853| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8856| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8859| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8863| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8865| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8868| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8871| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8874| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8878| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8880| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8883| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8886| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8889| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8893| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8895| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8898| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8901| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8904| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8908| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8910| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8913| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8916| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8919| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8923| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8925| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8928| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8931| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8934| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8938| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8940| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8943| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8946| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8949| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8953| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8955| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8958| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8961| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8964| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8968| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8970| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8973| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8976| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8979| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8983| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8985| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8988| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8991| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8994| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 8998| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9000| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9003| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9006| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9009| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9013| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9015| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9018| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9021| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9024| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9028| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9030| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9033| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9036| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9039| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9043| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9045| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9048| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9051| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9054| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9058| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9060| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9063| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9066| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9069| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9073| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9075| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9078| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9081| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9084| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9088| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9090| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9093| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9096| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9099| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9103| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9105| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9108| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9111| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9114| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9118| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9120| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9123| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9126| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9129| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9133| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9135| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9138| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9141| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9144| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9148| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9150| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9153| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9156| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9159| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9163| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9165| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9168| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9171| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9174| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9178| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9180| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9183| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9186| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9189| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9193| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9195| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9198| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9201| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9204| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9208| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9210| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9213| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9216| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9219| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9223| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9225| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9228| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9231| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9234| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9238| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9240| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9243| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9246| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9249| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9253| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9255| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9258| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9261| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9264| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9268| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9270| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9273| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9276| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9279| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9283| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9285| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9288| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9291| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9294| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9297| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9300| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9303| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9306| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9309| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9312| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9315| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9318| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9321| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9324| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9327| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9330| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9333| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9336| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9339| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9342| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9345| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9348| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9351| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9354| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9357| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9360| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9363| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9366| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9369| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9372| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9375| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9378| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9381| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9384| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9387| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9390| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9393| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9396| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9399| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9402| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9405| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9408| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9411| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9414| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9417| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9420| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9423| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9426| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9429| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9432| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9435| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9438| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9441| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9444| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9447| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9450| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9453| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9456| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9459| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9462| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9465| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9468| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9471| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9474| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9477| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9480| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9483| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9486| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9489| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9492| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9495| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9498| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9501| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9504| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9507| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9510| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9513| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9516| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9519| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9522| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
| 9525| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
