+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: TZA_PROJ                                   Mon Aug 31 23:15:32 2020|
|-----------------------------------------------------------------------------|
|          north: 10173518.20129205    east: 1736562.50629387                 |
|REGION    south:  8571589.79796037    west:  -140368.6154334                 |
|          res:        500.91569835    res:      500.91569835                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__t3travtime in TZA_PROJ)                        |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
| 985| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 986| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 987| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 988| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
| 989| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 990| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
| 991| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 992| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 993| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
| 994| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 995| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
| 996| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
| 997| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
| 998| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
| 999| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1000| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        22|  0.00|
|1001| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1002| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1003| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1004| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1005| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1006| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1007| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1008| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1009| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1010| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1011| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1012| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1013| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        21|  0.00|
|1014| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1015| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1016| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1017| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1018| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1019| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1020| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1021| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1022| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1023| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1024| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1025| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1026| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1027| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1028| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1029| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1030| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1031| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1032| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1033| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1034| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1035| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1036| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1037| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1038| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        19|  0.00|
|1039| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1040| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1041| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1042| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1043| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1044| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1045| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1046| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1047| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1048| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1049| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1050| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1051| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1052| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1053| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1054| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1055| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1056| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1057| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1058| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1059| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1060| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1061| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1062| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1063| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1064| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1065| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1066| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1067| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1068| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1069| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1070| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1071| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1072| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1073| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1074| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1075| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        18|  0.00|
|1076| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1077| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1078| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1079| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1080| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1081| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1082| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1083| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1084| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1085| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1086| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1087| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1088| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1089| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1090| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        17|  0.00|
|1091| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1092| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        20|  0.00|
|1093| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1094| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1095| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        15|  0.00|
|1096| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1097| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1098| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1099| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1100| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1101| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1102| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1103| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1104| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1105| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1106| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1107| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1108| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1109| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1110| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        14|  0.00|
|1111| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1112| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1113| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        13|  0.00|
|1114| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1115| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1116| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1117| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1118| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1119| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        16|  0.00|
|1120| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1121| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1122| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1123| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1124| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1125| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1126| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1127| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1128| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1129| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1130| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1131| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1132| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1133| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1134| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1135| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1136| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1137| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1138| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1139| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1140| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
|1141| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1142| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1143| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1144| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1145| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1146| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1147| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1148| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1149| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1150| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1151| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1152| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1153| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1154| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1155| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1156| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1157| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1158| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1159| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1160| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1161| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1162| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1163| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1164| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1165| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1166| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1167| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1168| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1169| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
|1170| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1171| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1172| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1173| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1174| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1175| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1176| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1177| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1178| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1179| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1180| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1181| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1182| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1183| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
|1184| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1185| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1186| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1187| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1188| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1189| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1190| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1191| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1192| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1193| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1194| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1195| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1196| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1197| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1198| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1199| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1200| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1201| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1202| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1203| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1204| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1205| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1206| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1207| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1208| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1209| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1210| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1211| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1212| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1213| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1214| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1215| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1216| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1217| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1218| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1219| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1220| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1221| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1222| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1223| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1224| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1225| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1226| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1227| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1228| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1229| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1230| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1231| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1232| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1233| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1234| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1235| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1236| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1237| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1238| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1239| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1240| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1241| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1242| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1243| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1244| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1245| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1246| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1247| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1248| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1249| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1250| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1251| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1252| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1253| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1254| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1255| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1256| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1257| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1258| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1259| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1260| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1261| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1262| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1263| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1264| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1265| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1266| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1267| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1268| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1269| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1270| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1271| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1272| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1273| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1274| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1275| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1276| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1277| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1278| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1279| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1280| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1281| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1282| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1283| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1284| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1285| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1286| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1287| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1288| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1289| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1290| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1291| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1292| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1293| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1294| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1295| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1296| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1297| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1298| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1299| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1300| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1301| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1302| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1303| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1304| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1305| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1306| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1307| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1308| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1309| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1310| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1311| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1312| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1313| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1314| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1315| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1316| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1317| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1318| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
