+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: KEN2                                       Thu Apr 16 19:10:06 2020|
|-----------------------------------------------------------------------------|
|          north: 10674432.43287579    east:  977778.28195199                 |
|REGION    south:  9386262.60103682    west: -169427.68004663                 |
|          res:        499.87187887    res:      499.87187887                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__ken_go_facs in KEN2)                           |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|    #|description                                          |kilometers| cover|
|-----------------------------------------------------------------------------|
|12980| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|12987| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|12989| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|12995| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13002| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13004| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13010| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13017| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13019| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13025| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13032| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13034| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13040| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13047| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13049| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13055| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13062| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13064| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13070| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13077| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13079| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13085| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13092| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13094| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13100| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13107| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13109| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13115| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13122| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13124| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13130| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13137| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13139| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13145| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13152| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13154| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13160| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13167| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13169| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13175| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13182| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13184| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13190| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13196| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13199| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13205| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13211| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13214| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13220| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13226| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13229| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13235| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13241| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13244| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13250| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13256| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13259| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13265| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13271| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13274| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13280| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13286| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13289| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13295| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13301| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13304| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13310| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13316| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13319| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13325| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13331| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13334| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13340| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13346| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13349| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13355| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13361| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13364| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13370| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13376| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13379| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13385| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13391| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13394| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13400| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13406| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13409| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13415| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13421| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13424| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13430| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13436| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13439| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13445| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13451| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13454| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13460| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13466| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13469| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13475| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13481| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13484| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13490| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13496| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13499| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13505| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13511| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13514| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13520| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13526| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13529| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13535| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13541| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13544| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13550| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13556| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13559| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13565| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13571| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13574| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13580| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13586| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13589| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13595| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13601| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13604| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13610| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13616| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13619| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13625| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13631| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13634| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13640| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13646| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13649| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13655| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13661| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13664| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13670| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13676| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13679| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13685| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13691| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13694| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13700| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13706| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13709| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13715| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13721| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13724| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13730| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13736| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13739| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13745| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13751| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13754| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13760| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13766| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13769| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13775| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13781| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13784| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13790| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13796| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13799| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13805| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13811| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13814| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13820| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13826| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13829| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13835| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13841| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13844| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13850| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13856| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13859| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13865| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13871| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13874| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13880| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13886| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13889| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13895| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13901| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13904| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13910| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13916| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13919| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13925| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13931| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13934| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13940| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13946| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13949| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13955| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13961| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13964| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13970| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13976| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13979| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13985| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13991| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|13994| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14000| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14006| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14009| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14015| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14021| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14024| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14030| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14036| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14039| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14045| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14051| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14054| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14060| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14066| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14069| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14075| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14081| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14084| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14090| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14096| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14099| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14105| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14111| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14114| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14120| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14126| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14129| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14135| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14141| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14144| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14150| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14156| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14159| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14165| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14171| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14174| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14180| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14186| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14189| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14195| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14201| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14204| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14210| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14216| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14219| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14225| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14231| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14234| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14240| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14246| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14249| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14255| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14261| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14264| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14270| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14276| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14279| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14285| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14291| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14294| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14300| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14306| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14309| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14315| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14321| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14324| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14330| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14336| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14339| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14345| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14351| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14354| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14360| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14366| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14369| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14375| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14381| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14384| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14390| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14396| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14399| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14405| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14411| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14414| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14420| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14426| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14429| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14435| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14441| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14450| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14456| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14465| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14471| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14480| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14486| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14495| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14501| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14510| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14516| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14525| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14531| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14540| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14546| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14555| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14561| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14570| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14576| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14585| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14591| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14600| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14606| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14615| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14621| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14630| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14636| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14645| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14651| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14660| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14666| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14675| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14681| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14690| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14696| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14705| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14711| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14720| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14726| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14735| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14741| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14750| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14756| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14765| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14771| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14780| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14786| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14795| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
|14801| . . . . . . . . . . . . . . . . . . . . . . . . . . |         0|  0.00|
