+-----------------------------------------------------------------------------+
|                         RASTER MAP CATEGORY REPORT                          |
|LOCATION: TZA_PROJ                                   Mon Aug 31 23:15:22 2020|
|-----------------------------------------------------------------------------|
|          north: 10173518.20129205    east: 1736562.50629387                 |
|REGION    south:  8571589.79796037    west:  -140368.6154334                 |
|          res:        500.91569835    res:      500.91569835                 |
|-----------------------------------------------------------------------------|
|MASK: none                                                                   |
|-----------------------------------------------------------------------------|
|MAP: (untitled) (rTravelTime__t1travtime in TZA_PROJ)                        |
|-----------------------------------------------------------------------------|
|                   Category Information                    |  square  |   %  |
|   #|description                                           |kilometers| cover|
|-----------------------------------------------------------------------------|
| 954| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 955| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 956| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 957| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        12|  0.00|
| 958| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 959| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 960| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 961| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 962| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 963| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 964| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 965| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 966| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 967| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 968| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 969| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 970| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 971| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 972| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 973| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 974| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 975| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 976| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 977| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 978| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 979| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 980| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
| 981| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 982| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        11|  0.00|
| 983| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 984| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 985| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
| 986| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
| 987| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 988| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 989| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 990| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 991| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
| 992| . . . . . . . . . . . . . . . . . . . . . . . . . . .|        10|  0.00|
| 993| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
| 994| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 995| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
| 996| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 997| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
| 998| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
| 999| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1000| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1001| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1002| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1003| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1004| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1005| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1006| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1007| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1008| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1009| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1010| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1011| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         9|  0.00|
|1012| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1013| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1014| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1015| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1016| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1017| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1018| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1019| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1020| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1021| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1022| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1023| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1024| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1025| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1026| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1027| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1028| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1029| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1030| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1031| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1032| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1033| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1034| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1035| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1036| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1037| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         8|  0.00|
|1038| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1039| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1040| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1041| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1042| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1043| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1044| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1045| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1046| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1047| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1048| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1049| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1050| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         7|  0.00|
|1051| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1052| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1053| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1054| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1055| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1056| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1057| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1058| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1059| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1060| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1061| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1062| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1063| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1064| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1065| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         6|  0.00|
|1066| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1067| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1068| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1069| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1070| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1071| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1072| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1073| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1074| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1075| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1076| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1077| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1078| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1079| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1080| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1081| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1082| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1083| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1084| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1085| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1086| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1087| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1088| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1089| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1090| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1091| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1092| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1093| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1094| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1095| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1096| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1097| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1098| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1099| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         5|  0.00|
|1100| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1101| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1102| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1103| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1104| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1105| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1106| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1107| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1108| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1109| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1110| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1111| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1112| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1113| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1114| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1115| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1116| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1117| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1118| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1119| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1120| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1121| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1122| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1123| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1124| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1125| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1126| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1127| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1128| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1129| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1130| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1131| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1132| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         4|  0.00|
|1133| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1134| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1135| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1136| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1137| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1138| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1139| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1140| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1141| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1142| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1143| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1144| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1145| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1146| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1147| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1148| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1149| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1150| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1151| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1152| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1153| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1154| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1155| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1156| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1157| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         3|  0.00|
|1158| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1159| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1160| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1161| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1162| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1163| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1164| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1165| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1166| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1167| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1168| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1169| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1170| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1171| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         2|  0.00|
|1172| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1173| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1174| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1175| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1176| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1177| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1178| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1179| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1180| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1181| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1182| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1183| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1184| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1185| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1186| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1187| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1188| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1189| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1190| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1191| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1192| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1193| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1194| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1195| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1196| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1197| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1198| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1200| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1201| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1202| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1203| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1205| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1207| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1208| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1210| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1211| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1212| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1213| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1215| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1216| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1217| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1218| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1220| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1222| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         1|  0.00|
|1225| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1228| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1230| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1233| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|1238| . . . . . . . . . . . . . . . . . . . . . . . . . . .|         0|  0.00|
|   *|no data. . . . . . . . . . . . . . . . . . . . . . . .| 2,133,203| 70.95|
|-----------------------------------------------------------------------------|
|TOTAL                                                      | 3,006,709|100.00|
+-----------------------------------------------------------------------------+
